{2012/04/25 20:08:44} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:08:43Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:08:44.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=3) 
{2012/04/25 20:08:50} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:08:50Z) - begin 
{2012/04/25 20:08:51} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:08:50Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 20:11:08} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:11:08Z) - begin 
{2012/04/25 20:11:08} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:11:08Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 20:12:13} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T20:12:13Z) - begin 
{2012/04/25 20:12:14} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T20:12:13Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:12:14.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 20:12:25} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-22T00:00:01Z, finalDate=2012-04-25T20:12:25Z) - begin 
{2012/04/25 20:12:25} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-22T00:00:01Z, finalDate=2012-04-25T20:12:25Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:12:25.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=0) 
{2012/04/25 20:12:30} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T20:12:30Z) - begin 
{2012/04/25 20:12:30} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T20:12:30Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:12:30.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 20:12:37} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:12:37Z) - begin 
{2012/04/25 20:12:39} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:12:37Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:12:39.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=3) 
{2012/04/25 20:12:42} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T20:12:42Z) - begin 
{2012/04/25 20:12:43} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T20:12:42Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 20:12:48} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:12:48Z) - begin 
{2012/04/25 20:12:52} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T20:12:48Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 20:16:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:16:07Z) - begin 
{2012/04/25 20:16:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:16:07Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T21:16:07.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=3) 
